0 0 0
-0.00614413           0   -0.318934
-0.1805  0.1308    -0.2
-0.00614413           0   -0.318934
-0.1805  0.1308    -0.2
-0.00614413           0   -0.318934
-0.1805  0.1308    -0.2
-0.00614413           0   -0.318934
-0.1805  0.1308    -0.2
-0.00615369           0   -0.319009
-0.005732         0 -0.318728
-0.00615369           0   -0.319009
-0.005732         0 -0.318728
-0.00615369           0   -0.319009
-0.005732         0 -0.318728
-0.00615369           0   -0.319009
-0.005732         0 -0.318728
-0.00591729           0   -0.319574
-0.00453646           0   -0.317918
-0.00591729           0   -0.319574
-0.00453646           0   -0.317918
-0.00591729           0   -0.319574
-0.00453646           0   -0.317918
-0.00591729           0   -0.319574
-0.00453646           0   -0.317918
-0.00489705           0   -0.320214
-0.00266845           0   -0.316624
-0.00489705           0   -0.320214
-0.00266845           0   -0.316624
-0.00489705           0   -0.320214
-0.00266845           0   -0.316624
-0.00489705           0   -0.320214
-0.00266845           0   -0.316624
-0.00321792           0   -0.320523
-0.000225521            0    -0.314892
-0.00321792           0   -0.320523
-0.000225521            0    -0.314892
-0.00321792           0   -0.320523
-0.000225521            0    -0.314892
-0.00321792           0   -0.320523
-0.000225521            0    -0.314892
-0.000523626            0    -0.320304
0.00269861          0  -0.312769
-0.000523626            0    -0.320304
0.00269861          0  -0.312769
-0.000523626            0    -0.320304
0.00269861          0  -0.312769
-0.000523626            0    -0.320304
0.00269861          0  -0.312769
0.00275884          0  -0.319474
0.00601408          0    -0.3103
0.00275884          0  -0.319474
0.00601408          0    -0.3103
0.00275884          0  -0.319474
0.00601408          0    -0.3103
0.00275884          0  -0.319474
0.00601408          0    -0.3103
0.00638431          0  -0.318097
0.00963486          0  -0.307531
0.00638431          0  -0.318097
0.00963486          0  -0.307531
0.00638431          0  -0.318097
0.00963486          0  -0.307531
0.00638431          0  -0.318097
0.00963486          0  -0.307531
0.0101572         0 -0.316142
0.0134787         0 -0.304509
0.0101572         0 -0.316142
0.0134787         0 -0.304509
0.0101572         0 -0.316142
0.0134787         0 -0.304509
0.0101572         0 -0.316142
0.0134787         0 -0.304509
0.0139203         0 -0.313816
0.0174674         0 -0.301279
0.0139203         0 -0.313816
0.0174674         0 -0.301279
0.0139203         0 -0.313816
0.0174674         0 -0.301279
0.0139203         0 -0.313816
0.0174674         0 -0.301279
0.0179691         0 -0.310934
0.0215263         0 -0.297889
0.0179691         0 -0.310934
0.0215263         0 -0.297889
0.0179691         0 -0.310934
0.0215263         0 -0.297889
0.0179691         0 -0.310934
0.0215263         0 -0.297889
0.0219967         0 -0.307782
0.0255848         0 -0.294383
0.0219967         0 -0.307782
0.0255848         0 -0.294383
0.0219967         0 -0.307782
0.0255848         0 -0.294383
0.0219967         0 -0.307782
0.0255848         0 -0.294383
0.0263306         0 -0.304144
 0.029576         0 -0.290808
0.0263306         0 -0.304144
 0.029576         0 -0.290808
0.0263306         0 -0.304144
 0.029576         0 -0.290808
0.0263306         0 -0.304144
 0.029576         0 -0.290808
0.0305418         0 -0.300428
0.033437        0 -0.28721
0.0305418         0 -0.300428
0.033437        0 -0.28721
0.0305418         0 -0.300428
0.033437        0 -0.28721
0.0305418         0 -0.300428
0.033437        0 -0.28721
0.0347444         0 -0.296601
0.0371086         0 -0.283635
0.0347444         0 -0.296601
0.0371086         0 -0.283635
0.0347444         0 -0.296601
0.0371086         0 -0.283635
0.0347444         0 -0.296601
0.0371086         0 -0.283635
0.0389416         0 -0.292659
0.0405355         0 -0.280129
0.0389416         0 -0.292659
0.0405355         0 -0.280129
0.0389416         0 -0.292659
0.0405355         0 -0.280129
0.0389416         0 -0.292659
0.0405355         0 -0.280129
0.0428269         0 -0.288971
0.0436662         0 -0.276738
0.0428269         0 -0.288971
0.0436662         0 -0.276738
0.0428269         0 -0.288971
0.0436662         0 -0.276738
0.0428269         0 -0.288971
0.0436662         0 -0.276738
0.0463053         0 -0.285648
0.0464532         0 -0.273509
0.0463053         0 -0.285648
0.0464532         0 -0.273509
0.0463053         0 -0.285648
0.0464532         0 -0.273509
0.0463053         0 -0.285648
0.0464532         0 -0.273509
0.0498871         0 -0.282057
0.0488525         0 -0.270487
0.0498871         0 -0.282057
0.0488525         0 -0.270487
0.0498871         0 -0.282057
0.0488525         0 -0.270487
0.0498871         0 -0.282057
0.0488525         0 -0.270487
0.0529807         0 -0.278893
0.0508243         0 -0.267718
0.0529807         0 -0.278893
0.0508243         0 -0.267718
0.0529807         0 -0.278893
0.0508243         0 -0.267718
0.0529807         0 -0.278893
0.0508243         0 -0.267718
0.0557573         0 -0.275852
0.0523324         0 -0.265249
0.0557573         0 -0.275852
0.0523324         0 -0.265249
0.0557573         0 -0.275852
0.0523324         0 -0.265249
0.0557573         0 -0.275852
0.0523324         0 -0.265249
0.0580732         0 -0.273123
0.0533446         0 -0.263125
0.0580732         0 -0.273123
0.0533446         0 -0.263125
0.0580732         0 -0.273123
0.0533446         0 -0.263125
0.0580732         0 -0.273123
0.0533446         0 -0.263125
0.0599557         0 -0.270676
0.0538325         0 -0.261393
0.0599557         0 -0.270676
0.0538325         0 -0.261393
0.0599557         0 -0.270676
0.0538325         0 -0.261393
0.0599557         0 -0.270676
0.0538325         0 -0.261393
 0.061339         0 -0.268519
0.0537714         0 -0.260099
 0.061339         0 -0.268519
0.0537714         0 -0.260099
 0.061339         0 -0.268519
0.0537714         0 -0.260099
 0.061339         0 -0.268519
0.0537714         0 -0.260099
0.0621375         0 -0.266836
0.0531406         0 -0.259289
0.0621375         0 -0.266836
0.0531406         0 -0.259289
0.0621375         0 -0.266836
0.0531406         0 -0.259289
0.0621375         0 -0.266836
0.0531406         0 -0.259289
0.0624261         0 -0.265458
0.0519232         0 -0.259009
0.0624261         0 -0.265458
0.0519232         0 -0.259009
0.0624261         0 -0.265458
0.0519232         0 -0.259009
0.0624261         0 -0.265458
0.0519232         0 -0.259009
0.0621008         0 -0.264632
0.0501061         0 -0.258747
0.0621008         0 -0.264632
0.0501061         0 -0.258747
0.0621008         0 -0.264632
0.0501061         0 -0.258747
0.0621008         0 -0.264632
0.0501061         0 -0.258747
0.0612388         0 -0.264029
0.0476801         0 -0.257991
