-0.00614136           0   -0.318936
-0.1805  0.1308    -0.2
-0.00614136           0   -0.318936
-0.1805  0.1308    -0.2
-0.00614136           0   -0.318936
-0.1805  0.1308    -0.2
-0.00614136           0   -0.318936
-0.1805  0.1308    -0.2
-0.00615126           0   -0.319023
-0.00572957           0   -0.318742
-0.00615126           0   -0.319023
-0.00572957           0   -0.318742
-0.00615126           0   -0.319023
-0.00572957           0   -0.318742
-0.00615126           0   -0.319023
-0.00572957           0   -0.318742
-0.00603924           0   -0.319648
-0.00453404           0   -0.317932
-0.00603924           0   -0.319648
-0.00453404           0   -0.317932
-0.00603924           0   -0.319648
-0.00453404           0   -0.317932
-0.00603924           0   -0.319648
-0.00453404           0   -0.317932
-0.00547615           0   -0.320614
-0.00266604           0   -0.316638
-0.00547615           0   -0.320614
-0.00266604           0   -0.316638
-0.00547615           0   -0.320614
-0.00266604           0   -0.316638
-0.00547615           0   -0.320614
-0.00266604           0   -0.316638
-0.00458438           0   -0.321689
-0.000223132            0    -0.314906
-0.00458438           0   -0.321689
-0.000223132            0    -0.314906
-0.00458438           0   -0.321689
-0.000223132            0    -0.314906
-0.00458438           0   -0.321689
-0.000223132            0    -0.314906
-0.00259983           0   -0.322594
0.00270098          0  -0.312783
-0.00259983           0   -0.322594
0.00270098          0  -0.312783
-0.00259983           0   -0.322594
0.00270098          0  -0.312783
-0.00259983           0   -0.322594
0.00270098          0  -0.312783
-3.75604e-06            0    -0.323158
0.00601642          0  -0.310314
-3.75604e-06            0    -0.323158
0.00601642          0  -0.310314
-3.75604e-06            0    -0.323158
0.00601642          0  -0.310314
-3.75604e-06            0    -0.323158
0.00601642          0  -0.310314
0.00344931          0   -0.32327
0.00963716          0  -0.307545
0.00344931          0   -0.32327
0.00963716          0  -0.307545
0.00344931          0   -0.32327
0.00963716          0  -0.307545
0.00344931          0   -0.32327
0.00963716          0  -0.307545
0.00764821          0  -0.322841
 0.013481         0 -0.304523
0.00764821          0  -0.322841
 0.013481         0 -0.304523
0.00764821          0  -0.322841
 0.013481         0 -0.304523
0.00764821          0  -0.322841
 0.013481         0 -0.304523
0.0118264         0 -0.321902
0.0174696         0 -0.301293
0.0118264         0 -0.321902
0.0174696         0 -0.301293
0.0118264         0 -0.321902
0.0174696         0 -0.301293
0.0118264         0 -0.321902
0.0174696         0 -0.301293
0.0164725         0 -0.320398
0.0215285         0 -0.297903
0.0164725         0 -0.320398
0.0215285         0 -0.297903
0.0164725         0 -0.320398
0.0215285         0 -0.297903
0.0164725         0 -0.320398
0.0215285         0 -0.297903
0.0213304         0 -0.318428
0.0255869         0 -0.294397
0.0213304         0 -0.318428
0.0255869         0 -0.294397
0.0213304         0 -0.318428
0.0255869         0 -0.294397
0.0213304         0 -0.318428
0.0255869         0 -0.294397
0.0264068         0  -0.31577
0.0295781         0 -0.290822
0.0264068         0  -0.31577
0.0295781         0 -0.290822
0.0264068         0  -0.31577
0.0295781         0 -0.290822
0.0264068         0  -0.31577
0.0295781         0 -0.290822
0.0314056         0 -0.312687
 0.033439         0 -0.287224
0.0314056         0 -0.312687
 0.033439         0 -0.287224
0.0314056         0 -0.312687
 0.033439         0 -0.287224
0.0314056         0 -0.312687
 0.033439         0 -0.287224
0.0362519         0 -0.309293
0.0371106         0 -0.283649
0.0362519         0 -0.309293
0.0371106         0 -0.283649
0.0362519         0 -0.309293
0.0371106         0 -0.283649
0.0362519         0 -0.309293
0.0371106         0 -0.283649
0.0407878         0 -0.305633
0.0405374         0 -0.280143
0.0407878         0 -0.305633
0.0405374         0 -0.280143
0.0407878         0 -0.305633
0.0405374         0 -0.280143
0.0407878         0 -0.305633
0.0405374         0 -0.280143
0.0450045         0 -0.301853
0.0436681         0 -0.276752
0.0450045         0 -0.301853
0.0436681         0 -0.276752
0.0450045         0 -0.301853
0.0436681         0 -0.276752
0.0450045         0 -0.301853
0.0436681         0 -0.276752
0.0493912         0 -0.297475
0.0464549         0 -0.273522
0.0493912         0 -0.297475
0.0464549         0 -0.273522
0.0493912         0 -0.297475
0.0464549         0 -0.273522
0.0493912         0 -0.297475
0.0464549         0 -0.273522
0.0528396         0 -0.293755
0.0488542         0   -0.2705
0.0528396         0 -0.293755
0.0488542         0   -0.2705
0.0528396         0 -0.293755
0.0488542         0   -0.2705
0.0528396         0 -0.293755
0.0488542         0   -0.2705
 0.056018         0 -0.290053
0.0508259         0 -0.267732
 0.056018         0 -0.290053
0.0508259         0 -0.267732
 0.056018         0 -0.290053
0.0508259         0 -0.267732
 0.056018         0 -0.290053
0.0508259         0 -0.267732
